Date,Open,High,Low,Close,VWAP,Unadj. Open,Unadj. High,Unadj. Low,Unadj. Close,Unadj. VWAP,Volume,Change Percent,Change,Trade Value
2018/11/15,102.2961,102.3855,101.6168,101.9386,102.0298,114.44,114.54,113.68,114.04,114.1421,7879799,-0.044,-0.044699,899397178
2018/11/14,101.438,102.3676,101.2771,101.9833,101.8639,113.48,114.52,113.3,114.09,113.9565,8690822,0.061,0.062575,990397844
2018/11/13,101.6436,101.9207,101.442,101.9207,101.7057,113.71,114.02,113.4845,114.02,113.7795,6525830,-0.061,-0.062575,742609042
2018/11/12,101.8581,102.1799,101.8224,101.9833,101.977,113.95,114.31,113.91,114.09,114.083,6840265,0.653,0.661479,780318933
2018/11/9,100.7855,101.4529,100.7587,101.3218,101.2104,112.75,113.4967,112.72,113.35,113.2254,6465323,0.747,0.750861,732070919
2018/11/8,100.9732,100.9821,100.4815,100.5709,100.6317,112.96,112.97,112.41,112.51,112.578,6905193,-0.009,-0.008938,777371057
2018/11/7,101.1788,101.3665,100.4807,100.5799,100.9339,113.19,113.4,112.409,112.52,112.916,9313311,0.133,0.134081,1051571100
2018/11/6,100.6514,100.7676,100.413,100.4458,100.5856,112.6,112.73,112.3333,112.37,112.5264,3159875,-0.062,-0.062573,355602181
2018/11/5,100.5441,100.7497,100.4279,100.5084,100.5618,112.48,112.71,112.35,112.44,112.4998,4760223,0.393,0.393312,535531041
2018/11/2,101.1609,101.2413,100.0257,100.1151,100.472,113.17,113.26,111.9,112,112.3993,11315059,-1.243,-1.2604,1271921420
2018/11/1,100.8749,101.5095,100.8658,101.3754,101.2766,112.85,113.56,112.8399,113.41,113.2994,6100276,0.092,0.09363,691189755
2018/10/31,101.4245,101.6207,100.9519,101.2818,101.3433,113.74,113.96,113.21,113.58,113.649,8706583,-0.508,-0.517199,1040246080
2018/10/30,101.8882,102.1379,101.6742,101.799,101.8848,114.26,114.54,114.02,114.16,114.2562,9939616,-0.497,-0.508283,1135641340
2018/10/29,102.4054,102.5659,101.8882,102.3073,102.2421,114.84,115.02,114.26,114.73,114.6569,7679887,-0.226,-0.231846,880572095
2018/10/26,102.4856,102.8334,102.3608,102.5391,102.5469,114.93,115.32,114.79,114.99,114.9988,18582470,0.604,0.615292,2136938750
2018/10/25,102.1379,102.3162,101.8614,101.9238,101.9949,114.54,114.74,114.23,114.3,114.3797,12613470,-0.418,-0.428031,1442682640
2018/10/24,101.9773,102.3875,101.8703,102.3519,102.1244,114.36,114.82,114.24,114.78,114.5249,16008012,0.755,0.766883,1833322040
2018/10/23,102.334,102.5659,101.5136,101.585,102.1076,114.76,115.02,113.84,113.92,114.506,10330735,0.317,0.321022,1182858810
2018/10/22,101.6117,101.7277,101.2372,101.264,101.4245,113.95,114.08,113.53,113.56,113.74,3244179,-0.132,-0.133763,369002046
2018/10/19,101.5226,101.6117,101.1305,101.3977,101.3853,113.85,113.95,113.4103,113.71,113.696,10892437,-0.219,-0.222926,1238404720
2018/10/18,101.3175,102.0041,101.255,101.6207,101.6941,113.62,114.39,113.55,113.96,114.0424,5728828,-0.035,-0.035671,653292124
2018/10/17,102.2449,102.3563,101.6385,101.6563,101.9608,114.66,114.785,113.98,114,114.3414,5880696,-0.593,-0.606369,672377036
2018/10/16,102.0041,102.2984,101.799,102.2627,102.097,114.39,114.72,114.16,114.68,114.4942,4762322,0.227,0.231846,545282470
2018/10/15,102.2449,102.3847,101.9149,102.0308,102.1038,114.66,114.8168,114.29,114.42,114.5018,7146281,-0.044,-0.044585,818241648
2018/10/12,102.0041,102.557,101.906,102.0754,102.242,114.39,115.01,114.28,114.47,114.6568,6794138,-0.348,-0.35669,778958709
2018/10/11,101.6563,102.6818,101.4691,102.4321,102.1319,114,115.15,113.79,114.87,114.5333,16087021,1.216,1.2306,1842637960
2018/10/10,100.8894,101.2773,100.5729,101.2015,101.0105,113.14,113.575,112.785,113.49,113.2758,15290066,-0.272,-0.27644,1741634040
2018/10/9,100.8894,101.5226,100.827,101.478,101.2281,113.14,113.85,113.07,113.8,113.5198,11530860,1.012,1.0166,1308932140
2018/10/8,100.7557,100.8627,100.4436,100.4614,100.6124,112.99,113.11,112.64,112.66,112.8293,5855890,-0.336,-0.338857,660532609
2018/10/5,101.1124,101.4066,100.4257,100.8003,100.8424,113.39,113.72,112.62,113.04,113.0872,18096505,-0.86,-0.873893,2046678410
2018/10/4,101.7722,102.0041,101.3977,101.6742,101.7007,114.13,114.39,113.71,114.02,114.0497,16207617,-0.705,-0.722288,1848662050
2018/10/3,103.6805,103.7608,101.8703,102.3964,102.6547,116.27,116.36,114.24,114.83,115.1196,20829180,-1.737,-1.8102,2397459660
2018/10/2,104.0372,104.4474,103.9748,104.2066,104.2221,116.67,117.13,116.6,116.86,116.8774,8266949,0.611,0.633122,966220255
2018/10/1,104.0283,104.1799,103.5468,103.5735,103.7237,116.66,116.83,116.12,116.15,116.3184,22442374,-0.734,-0.766052,2610448540
2018/9/28,104.8556,104.909,104.2951,104.3396,104.4643,117.85,117.91,117.22,117.27,117.4102,12807703,-0.264,-0.275821,1504330840
2018/9/27,104.3129,104.6777,104.1883,104.6154,104.4637,117.24,117.65,117.1,117.58,117.4096,5758577,0.068,0.071176,676091950
2018/9/26,104.0371,104.6154,103.7968,104.5442,104.2304,116.93,117.58,116.66,117.5,117.1473,9512864,0.703,0.729586,1114570030
2018/9/25,103.6367,103.868,103.5655,103.8146,103.7231,116.48,116.74,116.4,116.68,116.5772,6650853,-0.103,-0.106769,775452427
2018/9/24,103.868,104.3396,103.8502,103.9214,104.0357,116.74,117.27,116.72,116.8,116.9285,5505769,-0.256,-0.266922,643748034
2018/9/21,103.9837,104.344,103.957,104.1883,104.1758,116.87,117.275,116.84,117.1,117.0859,6173846,-0.043,-0.044485,722882515
2018/9/20,103.7257,104.3663,103.6278,104.2328,103.9733,116.58,117.3,116.47,117.15,116.8583,8657325,0.463,0.480459,1011737100
2018/9/19,104.1928,104.1972,103.3787,103.7524,103.7581,117.105,117.11,116.19,116.61,116.6164,13379645,-0.597,-0.622815,1560414420
2018/9/18,105.0425,105.0469,104.2417,104.3752,104.5314,118.06,118.065,117.16,117.31,117.4856,10182303,-1.046,-1.1033,1196200460
2018/9/17,105.1492,105.7187,105.0959,105.4784,105.4576,118.18,118.82,118.12,118.55,118.5266,5432961,0,0,643933909
2018/9/14,105.3539,105.7987,105.2559,105.4784,105.4913,118.41,118.91,118.2999,118.55,118.5645,5579455,-0.479,-0.507146,661521196
2018/9/13,106.1813,106.386,105.861,105.9856,106.0758,119.34,119.57,118.98,119.12,119.2214,4833033,0.151,0.16015,576171353
2018/9/12,105.9233,106.0301,105.7899,105.8254,105.9099,119.05,119.17,118.9,118.94,119.0349,3347210,0.236,0.249133,398431565
2018/9/11,105.95,106.0301,105.5229,105.5763,105.691,119.08,119.17,118.6,118.66,118.7889,5440021,-0.761,-0.809667,646214592
2018/9/10,106.0301,106.4127,106.0301,106.386,106.321,119.17,119.6,119.17,119.57,119.497,6386352,0.369,0.391487,763177440
2018/9/7,106.1724,106.2347,105.8699,105.9945,106.0177,119.33,119.4,118.99,119.13,119.1561,11212607,-0.849,-0.907535,1336218900
2018/9/6,106.555,107.1245,106.4969,106.902,106.8803,119.76,120.4,119.6947,120.15,120.1256,9566047,0.368,0.391485,1149109770
2018/9/5,106.555,106.6796,106.365,106.5105,106.5182,119.76,119.9,119.5464,119.71,119.7186,9422630,-0.267,-0.284715,1128059610
2018/9/4,106.733,106.8531,106.5461,106.7953,106.7059,119.96,120.095,119.75,120.03,119.9296,18343553,-0.574,-0.616264,2199943200
2018/8/31,108.2061,108.2327,107.3183,107.4115,107.7945,121.89,121.92,120.89,120.995,121.4264,9677540,-0.235,-0.253008,1175070460
2018/8/30,107.6912,107.8243,107.487,107.6645,107.668,121.31,121.46,121.08,121.28,121.2839,5302865,0.215,0.230811,643150249
2018/8/29,107.3627,107.5447,107.0742,107.4337,107.3442,120.94,121.145,120.615,121.02,120.9192,5613329,0.132,0.142039,678767608
2018/8/28,107.416,107.4959,107.133,107.2917,107.3137,121,121.09,120.6812,120.86,120.8848,4929337,-0.6,-0.648047,595878884
2018/8/27,108.1084,108.1883,107.8776,107.9397,107.9977,121.78,121.87,121.52,121.59,121.6553,6407403,-0.572,-0.621417,779742754
2018/8/24,107.9664,108.5967,107.851,108.5611,108.3424,121.62,122.33,121.49,122.29,122.0436,6092150,0.197,0.213058,743738106
2018/8/23,108.3037,108.4191,108.1084,108.3481,108.3306,122,122.13,121.78,122.05,122.0303,5329024,0.156,0.168666,650298528
2018/8/22,108.3037,108.3512,107.9308,108.1794,108.1269,122,122.0535,121.58,121.86,121.8009,5309599,0.395,0.426113,646715371
2018/8/21,107.7444,107.8865,107.4737,107.7533,107.6978,121.37,121.53,121.065,121.38,121.3175,4695004,-0.337,-0.363969,569619108
2018/8/20,107.9841,108.2238,107.8909,108.1173,108.0793,121.64,121.91,121.535,121.79,121.7472,5604121,0.67,0.719069,682287687
2018/8/17,107.4959,107.7584,107.194,107.3982,107.5013,121.09,121.3858,120.75,120.98,121.0961,3537626,0.124,0.133155,428385220
2018/8/16,107.2473,107.3538,106.7768,107.2651,107.1077,120.81,120.93,120.28,120.83,120.6528,5400385,-0.008,-0.008877,651636475
2018/8/15,107.1141,107.5314,107.0342,107.2739,107.3046,120.66,121.13,120.57,120.84,120.8746,7649988,0.583,0.621415,924626193
2018/8/14,107.0076,107.0254,106.5549,106.6525,106.7331,120.54,120.56,120.03,120.14,120.2308,4251313,-0.224,-0.239691,511066628
2018/8/13,106.7502,107.1496,106.7146,106.8922,106.8908,120.25,120.7,120.21,120.41,120.4085,7923199,-0.207,-0.221928,954041540
2018/8/10,106.8567,107.4603,106.7768,107.1141,107.0971,120.37,121.05,120.28,120.66,120.6408,8457940,0.726,0.772324,1020374750
2018/8/9,105.8447,106.3773,105.747,106.3418,106.1304,119.23,119.83,119.12,119.79,119.5518,7144257,0.842,0.88774,854167344
2018/8/8,105.3387,105.6627,105.2943,105.4541,105.4465,118.66,119.025,118.61,118.79,118.7815,5641629,0.101,0.106527,670134880
2018/8/7,105.6671,105.7293,105.2588,105.3475,105.459,119.03,119.1,118.57,118.67,118.7956,5346872,-0.52,-0.550396,635134330
2018/8/6,106.1199,106.3862,105.8802,105.8979,106.1375,119.54,119.84,119.27,119.29,119.5598,4200296,0.059,0.06214,502103543
2018/8/3,105.4896,105.8979,105.4718,105.8358,105.7476,118.83,119.29,118.81,119.22,119.1207,6162443,0.497,0.523762,734084184
2018/8/2,105.3032,105.4097,105.0191,105.312,105.2421,118.62,118.74,118.3,118.63,118.5512,4451078,0.144,0.150917,527699206
2018/8/1,105.0058,105.494,104.8149,105.1611,105.171,118.285,118.835,118.07,118.46,118.4711,13312687,-0.815,-0.863933,1577248770
2018/7/31,106.1048,106.1668,105.8966,106.025,106.0267,119.79,119.86,119.555,119.7,119.7019,6797432,0.546,0.575741,813681261
2018/7/30,105.3962,105.7638,105.3785,105.4493,105.5887,118.99,119.405,118.97,119.05,119.2073,7111165,-0.343,-0.363156,847660596
2018/7/27,106.1579,106.1756,105.7593,105.8125,105.912,119.85,119.87,119.4,119.46,119.5724,4542059,0.168,0.177146,543105449
2018/7/26,106.0339,106.1845,105.5467,105.6353,105.8343,119.71,119.88,119.16,119.26,119.4846,6821057,-0.192,-0.203723,815003421
2018/7/25,106.3085,106.5211,105.6353,105.839,106.214,120.02,120.26,119.26,119.49,119.9133,7357068,-0.159,-0.168295,882233821
2018/7/24,105.653,106.1269,105.529,106.0073,105.9028,119.28,119.815,119.14,119.68,119.562,9053492,0.344,0.363161,1082509050
2018/7/23,106.6274,106.6274,105.5645,105.6442,105.8189,120.38,120.38,119.18,119.27,119.4673,11571846,-1.234,-1.3198,1382386820
2018/7/20,107.6903,107.6991,106.9108,106.9639,107.0973,121.58,121.59,120.7,120.76,120.9106,10469693,-1.227,-1.3286,1265848060
2018/7/19,107.8851,108.4609,107.8586,108.2926,108.1945,121.8,122.45,121.77,122.26,122.1492,6166739,0.634,0.682035,753185779
2018/7/18,108.08,108.0977,107.522,107.6106,107.8135,122.02,122.04,121.39,121.49,121.7191,6329961,-0.402,-0.434022,770475018
2018/7/17,108.3192,108.4077,107.9737,108.0446,108.0999,122.29,122.39,121.9,121.98,122.0425,3764341,-0.188,-0.203725,459393628
2018/7/16,108.2483,108.3147,107.7425,108.2483,108.1019,122.21,122.285,121.639,122.21,122.0448,5517099,-0.416,-0.451734,673388044
2018/7/13,108.6026,108.8329,108.4786,108.7,108.686,122.61,122.87,122.47,122.72,122.7042,4078970,0.253,0.274582,501157946
2018/7/12,108.2129,108.4786,108.1863,108.4255,108.3793,122.17,122.47,122.14,122.41,122.3579,4824734,-0.008,-0.008856,590327385
2018/7/11,108.4609,108.5495,108.142,108.4343,108.3626,122.45,122.55,122.09,122.42,122.339,6869150,0.385,0.416306,840400227
2018/7/10,107.9471,108.1774,107.894,108.018,108.0209,121.87,122.13,121.81,121.95,121.9533,5759682,-0.008,-0.00886,704164325
2018/7/9,108.1243,108.2483,107.9737,108.0269,108.0746,122.07,122.21,121.9,121.96,122.0138,5952743,-0.644,-0.699747,732804036
2018/7/6,108.7266,108.8772,108.4874,108.7266,108.6644,122.75,122.92,122.48,122.75,122.6798,4679906,0.327,0.354305,574138783
2018/7/5,108.1154,108.5317,108.0711,108.3723,108.3337,122.06,122.53,122.01,122.35,122.3064,3860359,0.287,0.310017,472147195
2018/7/3,107.646,108.0889,107.646,108.0623,107.9583,121.53,122.03,121.53,122,121.8826,3808806,0.536,0.575738,464218653
2018/7/2,107.832,107.8409,107.4335,107.4865,107.6376,121.74,121.75,121.2901,121.35,121.5205,9661972,-0.078,-0.084182,1174059850
2018/6/29,107.9684,108.2601,107.5089,107.5707,107.8095,122.17,122.5,121.65,121.72,121.9902,11164777,-0.344,-0.371175,1361834220
2018/6/28,107.9331,108.0349,107.6679,107.9419,107.8424,122.13,122.2452,121.83,122.14,122.0274,7109543,0.025,0.026513,867644380
2018/6/27,107.5972,107.9773,107.4205,107.9154,107.7753,121.75,122.18,121.55,122.11,121.9515,8173837,0.942,1.0075,996840885
2018/6/26,106.7312,106.9608,106.6339,106.9079,106.8241,120.77,121.0299,120.66,120.97,120.8752,5450031,0.141,0.150243,658787750
2018/6/25,106.6339,107.0316,106.6163,106.7577,106.8484,120.66,121.11,120.64,120.8,120.9026,8363674,0.224,0.238612,1011122040
2018/6/22,106.1302,106.5986,106.1037,106.5191,106.3904,120.09,120.62,120.06,120.53,120.3844,4082473,-0.008,-0.008841,491468399
2018/6/21,106.3688,106.7135,106.2451,106.5279,106.5038,120.36,120.75,120.22,120.54,120.5128,7235850,0.525,0.556769,871986807
2018/6/20,106.7312,106.7471,105.9623,105.9711,106.2578,120.77,120.788,119.9,119.91,120.2344,6879114,-0.876,-0.936783,827095593
2018/6/19,106.9079,107.1377,106.6693,106.9079,106.8986,120.97,121.23,120.7,120.97,120.9595,6133301,0.582,0.618628,741899918
2018/6/18,106.4749,106.5456,106.086,106.2893,106.3023,120.48,120.56,120.04,120.27,120.2847,4893710,-0.091,-0.097209,588632076
2018/6/15,106.7842,107.014,106.3158,106.3865,106.5892,120.83,121.09,120.3,120.38,120.6093,7992758,0.091,0.097209,963891129
2018/6/14,105.8562,106.3158,105.5911,106.2893,106.0505,119.78,120.3,119.48,120.27,119.9998,10078771,0.83,0.874922,1209459690
2018/6/13,105.5646,105.7325,104.8399,105.4144,105.3444,119.45,119.64,118.63,119.28,119.2009,8834656,-0.05,-0.053027,1053134210
2018/6/12,105.105,105.5734,105.0697,105.4674,105.3909,118.93,119.46,118.89,119.34,119.2535,6048154,0.025,0.026514,721286152
2018/6/11,105.2288,105.5125,105.1139,105.4409,105.3263,119.07,119.391,118.94,119.31,119.1803,6844224,-0.184,-0.19443,815814029
2018/6/8,105.6618,105.9181,105.5558,105.6353,105.71,119.56,119.85,119.44,119.53,119.6146,6790574,-0.3,-0.318151,812223835
2018/6/7,104.8929,106.4837,104.8841,105.9535,105.6963,118.69,120.49,118.68,119.89,119.599,13238306,0.969,1.0163,1583385920
2018/6/6,105.2376,105.2553,104.6543,104.9371,104.9131,119.08,119.1,118.42,118.74,118.7128,7813347,-0.81,-0.857245,927569493
2018/6/5,106.0153,106.1921,105.7148,105.7944,105.9157,119.96,120.16,119.62,119.71,119.8473,5635865,0.234,0.247451,675418187
2018/6/4,106.1479,106.1744,105.4939,105.5469,105.7787,120.11,120.14,119.37,119.43,119.6922,7156542,-0.723,-0.768866,856596752
2018/6/1,106.2009,106.6737,105.9181,106.3158,106.2661,120.17,120.705,119.85,120.3,120.2438,8718753,-0.529,-0.564947,1048330480
2018/5/31,107.1805,107.5508,106.6427,106.8807,107.181,121.56,121.98,120.95,121.22,121.5605,10769941,-0.165,-0.176336,1309040010
2018/5/30,106.6868,107.1099,106.4575,107.0571,106.8188,121,121.4799,120.74,121.42,121.1497,11616340,-0.671,-0.723003,1407099720
2018/5/29,106.5016,108.027,106.1807,107.7801,107.2762,120.79,122.52,120.4261,122.24,121.6686,21668143,2.19,2.3101,2636627640
2018/5/25,105.4171,105.664,105.3333,105.47,105.4898,119.56,119.84,119.465,119.62,119.6425,8482823,0.622,0.652463,1014878750
2018/5/24,104.65,104.9718,104.6066,104.8175,104.7977,118.69,119.055,118.6408,118.88,118.8575,8204131,0.797,0.828807,975094297
2018/5/23,103.8212,104.1386,103.7376,103.9887,103.9541,117.75,118.11,117.6552,117.94,117.9007,9633993,0.726,0.749455,1135962450
2018/5/22,103.4156,103.4641,103.0285,103.2393,103.1845,117.29,117.345,116.851,117.09,117.0279,4700736,-0.153,-0.15871,550140848
2018/5/21,103.2745,103.495,103.1158,103.398,103.3006,117.13,117.38,116.95,117.27,117.1595,4448525,0.051,0.052901,521236466
2018/5/18,102.7279,103.4156,102.7279,103.3451,103.1203,116.51,117.29,116.51,117.21,116.9551,9606468,0.861,0.881709,1123514990
2018/5/17,102.8337,103.0012,102.3576,102.4634,102.591,116.63,116.82,116.09,116.21,116.3548,7330707,-0.505,-0.520204,852953176
2018/5/16,103.5302,103.6272,102.9748,102.9836,103.18,117.42,117.53,116.79,116.8,117.0228,6518040,-0.384,-0.396769,762755154
2018/5/15,103.6537,103.6713,102.8954,103.3804,103.311,117.56,117.58,116.7,117.25,117.1713,12901003,-1.138,-1.1903,1511895050
2018/5/14,104.747,104.9145,104.5618,104.5707,104.706,118.8,118.99,118.59,118.6,118.7535,4996183,-0.528,-0.555475,593306171
2018/5/11,105.2055,105.2408,104.7646,105.1261,105.0176,119.32,119.36,118.82,119.23,119.1069,4273364,0.252,0.264511,508995886
2018/5/10,104.5266,104.9057,104.3502,104.8616,104.722,118.55,118.98,118.35,118.93,118.7716,7101525,0.805,0.837625,844160725
2018/5/9,104.1474,104.412,104.024,104.024,104.1735,118.12,118.42,117.98,117.98,118.1496,7832538,-0.598,-0.626017,925409747
2018/5/8,104.5266,104.9233,104.3061,104.65,104.5547,118.55,119,118.3,118.69,118.5819,6091243,-0.093,-0.096983,722454425
2018/5/7,104.8969,104.9367,104.6897,104.747,104.7739,118.97,119.0152,118.735,118.8,118.8305,3647906,-0.16,-0.167527,433492967
2018/5/4,105.1261,105.1261,104.4737,104.9145,104.8201,119.23,119.23,118.49,118.99,118.8829,4283487,0.152,0.158709,509344590
2018/5/3,104.7823,105.1967,104.6412,104.7558,104.8561,118.84,119.31,118.68,118.81,118.9238,6345335,0.448,0.467303,754538019
2018/5/2,104.6059,104.808,104.2708,104.2885,104.5009,118.64,118.8692,118.2599,118.28,118.5208,4644051,-0.11,-0.114619,550263205
2018/5/1,104.7206,104.7823,104.2444,104.4031,104.4791,118.77,118.84,118.23,118.41,118.4961,7979321,-0.36,-0.377246,945395385
2018/4/30,104.7628,105.1851,104.6396,104.7804,104.9061,119.08,119.56,118.94,119.1,119.2429,8321071,0.177,0.18475,992074225
2018/4/27,104.2261,104.6484,104.1997,104.5956,104.5171,118.47,118.95,118.44,118.89,118.8008,5402102,0.771,0.800585,641733134
2018/4/26,103.5751,103.927,103.4519,103.795,103.6893,117.73,118.13,117.59,117.98,117.8598,6528572,0.7,0.72141,769289117
2018/4/25,103.2936,103.5047,102.8801,103.0736,103.1463,117.41,117.65,116.94,117.16,117.2426,6603780,-0.67,-0.69502,774241552
2018/4/24,103.9974,104.2085,103.6022,103.7687,103.8982,118.21,118.45,117.7608,117.95,118.0972,8190786,-0.456,-0.475074,996706107
2018/4/23,104.103,104.3581,103.883,104.2437,104.1623,118.33,118.62,118.08,118.49,118.3975,7073216,0.025,0.026398,837402963
2018/4/20,104.5956,104.8068,104.1922,104.2173,104.3957,118.89,119.13,118.4314,118.46,118.6628,7579370,-0.721,-0.756602,899281976
2018/4/19,105.0619,105.1587,104.5253,104.9739,104.8719,119.42,119.53,118.81,119.32,119.204,9875870,-0.815,-0.862171,1177460250
2018/4/18,106.7071,106.7511,105.8185,105.8361,106.2698,121.29,121.34,120.28,120.3,120.793,8138401,-0.8,-0.853375,982903277
2018/4/17,106.3816,106.9622,106.2936,106.6895,106.6773,120.92,121.58,120.82,121.27,121.2562,5590360,0.273,0.290323,677807027
2018/4/16,105.7745,106.4256,105.7305,106.3992,106.1862,120.23,120.97,120.18,120.94,120.698,4491254,0.033,0.035189,541991099
2018/4/13,106.0297,106.5663,106.0121,106.364,106.3239,120.52,121.13,120.5,120.9,120.8545,4963954,0.232,0.246335,599911071
2018/4/12,106.4871,106.5135,105.9329,106.1176,106.1898,121.04,121.07,120.41,120.62,120.702,6622829,-0.732,-0.782992,799346208
2018/4/11,107.1997,107.2349,106.6895,106.9006,106.9505,121.85,121.89,121.27,121.51,121.5667,5901296,0.355,0.378299,717473164
2018/4/10,106.6279,106.7863,106.2584,106.5223,106.5249,121.2,121.38,120.78,121.08,121.083,6048601,-0.181,-0.193552,732306056
2018/4/9,106.1352,106.7159,105.8801,106.7159,106.3725,120.64,121.3,120.35,121.3,120.9097,6307525,0.165,0.175959,762691744
2018/4/6,106.1528,106.5839,105.7656,106.5399,106.3269,120.66,121.15,120.2199,121.1,120.8579,8831225,1.094,1.1525,1067308950
2018/4/5,105.6602,105.8097,105.3698,105.3874,105.5365,120.1,120.27,119.77,119.79,119.9594,7603733,-0.746,-0.791789,912125897
2018/4/4,106.7599,106.8566,106.1,106.1792,106.3969,121.35,121.46,120.6,120.69,120.9374,6654312,-0.207,-0.219941,804946341
2018/4/3,106.7687,106.8698,106.3024,106.3992,106.5288,121.36,121.475,120.83,120.94,121.0874,9855032,-0.771,-0.826986,1193361030
2018/4/2,106.7599,107.6461,106.5927,107.2261,107.1779,121.35,122.3573,121.16,121.88,121.8251,12036489,0.198,0.211483,1466337130
2018/3/29,106.6986,107.357,106.6723,107.0147,107.1009,121.54,122.29,121.51,121.9,121.9982,9694323,0.486,0.517953,1182638110
2018/3/28,106.6196,106.7864,106.1763,106.4967,106.4957,121.45,121.64,120.945,121.31,121.3089,7412538,0.264,0.28092,899113451
2018/3/27,105.1974,106.3299,105.1799,106.2158,105.9269,119.83,121.12,119.81,120.99,120.661,9168508,1.069,1.1237,1106217530
2018/3/26,105.3467,105.7417,105.057,105.0921,105.3373,120,120.45,119.67,119.71,119.9894,8237947,-0.383,-0.403831,988401717
2018/3/23,105.0657,105.6188,105.0131,105.4959,105.3287,119.68,120.31,119.62,120.17,119.9795,7250408,-0.075,-0.079009,869838248
2018/3/22,105.6188,106.0665,105.057,105.5749,105.5979,120.31,120.82,119.67,120.26,120.2862,12136574,0.991,1.0359,1459733230
2018/3/21,104.1703,104.8375,103.6875,104.539,104.2315,118.66,119.42,118.11,119.08,118.7297,9742409,0.109,0.114124,1156878560
2018/3/20,104.3898,104.6619,104.3195,104.4249,104.4694,118.91,119.22,118.83,118.95,119.0008,5445971,-0.402,-0.421389,647993210
2018/3/19,104.6531,105.3203,104.6444,104.8463,104.9993,119.21,119.97,119.2,119.43,119.6043,8491173,-0.317,-0.333595,1015290780
2018/3/16,105.1711,105.3555,104.9516,105.1799,105.1505,119.8,120.01,119.55,119.81,119.7765,6084329,-0.358,-0.377493,739911988
2018/3/15,105.4959,105.7768,105.2852,105.5574,105.5165,120.17,120.49,119.93,120.24,120.1935,6757935,0,0,812269324
2018/3/14,104.8199,105.6978,104.7936,105.5574,105.4477,119.4,120.4,119.37,120.24,120.1151,10175049,0.881,0.921784,1222198420
2018/3/13,104.4512,104.7917,104.0298,104.6356,104.5328,118.98,119.3678,118.5,119.19,119.0729,7455302,0.506,0.526734,887720305
2018/3/12,103.863,104.1703,103.7577,104.1088,103.9756,118.31,118.66,118.19,118.59,118.4383,5801739,0.577,0.596962,687142921
2018/3/9,103.5821,103.827,103.231,103.5119,103.5171,117.99,118.269,117.59,117.91,117.916,6570366,-0.657,-0.684751,774818069
2018/3/8,103.863,104.46,103.8191,104.1966,104.1921,118.31,118.99,118.26,118.69,118.6849,7086716,0.576,0.596964,841053613
2018/3/7,104.0913,104.1879,103.5514,103.5997,103.7818,118.57,118.68,117.955,118.01,118.2174,4461757,-0.11,-0.114125,527503277
2018/3/6,103.9069,104.1879,103.6962,103.7138,103.9562,118.36,118.68,118.12,118.14,118.4162,5452045,0.093,0.096563,645610817
2018/3/5,104.2493,104.2932,103.2661,103.6172,103.6608,118.75,118.8,117.63,118.03,118.0797,5658174,-0.27,-0.280919,668203759
2018/3/2,104.3371,104.4073,103.6971,103.8982,104.018,118.85,118.93,118.121,118.35,118.4866,10064302,-0.813,-0.85155,1196918610
2018/3/1,103.9684,105.0131,103.7226,104.7497,104.3909,118.43,119.62,118.15,119.32,118.9113,12287700,0.683,0.71014,1461210230
2018/2/28,103.7942,104.1097,103.6015,104.0396,103.8988,118.47,118.8301,118.25,118.75,118.5893,9311606,0.636,0.657095,1104207190
2018/2/27,103.8381,103.9607,102.7341,103.3825,103.2558,118.52,118.66,117.26,118,117.8554,12525659,-0.144,-0.148939,1476392960
2018/2/26,103.9782,104.1797,103.4175,103.5314,103.7516,118.68,118.91,118.04,118.17,118.4213,8771646,0.034,0.035042,1038718730
2018/2/23,103.2773,103.6541,103.1372,103.4964,103.4303,117.88,118.31,117.72,118.13,118.0546,9072850,0.888,0.911168,1071145500
2018/2/22,102.7166,103.0846,102.5063,102.5852,102.7264,117.24,117.66,117,117.09,117.2512,9317852,0.3,0.306641,1092488130
2018/2/21,103.5927,103.6365,102.077,102.2786,102.7429,118.24,118.29,116.51,116.74,117.27,12054315,-1.227,-1.2704,1413682890
2018/2/20,103.6278,103.8293,103.1897,103.5489,103.4983,118.28,118.51,117.78,118.19,118.1322,8268822,-0.438,-0.455584,976912143
2018/2/16,104.2936,104.4426,103.6804,104.0045,104.0675,119.04,119.21,118.34,118.71,118.7818,8454089,0.542,0.560722,1004164310
2018/2/15,103.5489,104.0802,103.3737,103.4438,103.6669,118.19,118.7964,117.99,118.07,118.3246,8222416,0.34,0.350449,972725936
2018/2/14,103.7855,103.8556,102.9181,103.0933,103.3276,118.46,118.54,117.47,117.67,117.9374,12043313,-1.109,-1.1565,1440796650
2018/2/13,103.9169,104.2674,103.7242,104.2498,103.9934,118.61,119.0101,118.39,118.99,118.6973,8157569,0.447,0.464343,968359676
2018/2/12,103.8731,104.5214,103.5489,103.7855,103.8764,118.56,119.3,118.19,118.46,118.5638,10944598,0.441,0.455581,1297584010
2018/2/9,103.4788,104.3374,103.1986,103.3299,103.6781,118.11,119.09,117.7901,117.94,118.3374,15661576,-0.632,-0.65709,1873053920
2018/2/8,103.3912,104.4163,103.2511,103.987,103.8301,118.01,119.18,117.85,118.69,118.5109,15155094,-0.109,-0.113893,1796053940
